id longitude latitude date time sst
0303 120.3410 36.1210 2017-11-07 18:00:13 92.1344
0303 120.3409 36.1210 2017-11-07 19:00:07 92.1344
0303 120.3401 36.1216 2017-11-07 20:00:04 92.1344
0303 120.3408 36.1211 2017-11-07 21:00:04 92.1088
0303 120.3410 36.1206 2017-11-07 22:00:04 92.0832
0303 120.3409 36.1212 2017-11-07 23:00:13 92.0576
0303 120.3409 36.1210 2017-11-08 01:00:08 91.9808
0303 120.3410 36.1209 2017-11-08 02:00:08 91.9296
0303 120.3409 36.1211 2017-11-08 03:00:05 91.9040
0303 120.3410 36.1211 2017-11-08 04:00:05 91.8784
0303 120.3409 36.1210 2017-11-08 05:00:05 91.8528
0303 120.3412 36.1209 2017-11-11 09:26:55 92.3648
0303 120.3412 36.1210 2017-11-11 09:47:11 92.0064
0303 120.3408 36.1217 2017-11-11 10:02:17 92.3648
0303 120.3412 36.1210 2017-11-11 10:14:50 92.4928
0303 120.3413 36.1212 2017-11-11 11:27:33 92.4928
0303 120.3413 36.1209 2017-11-11 12:00:06 92.4160
0303 120.3413 36.1210 2017-11-11 13:00:06 92.4672
0303 120.3412 36.1213 2017-11-11 14:00:07 92.4672
0303 120.3406 36.1209 2017-11-11 15:00:19 92.5696
0303 120.3413 36.1210 2017-11-11 16:00:08 92.5696
0303 119.7888 20.7899 2017-12-29 09:21:27 92.9280
0303 119.7745 20.7740 2017-12-29 10:00:27 92.9024
0303 119.7557 20.7477 2017-12-29 11:00:33 92.9280
0303 119.7557 20.7477 2017-12-29 11:00:33 92.9280
0303 119.7118 20.6839 2017-12-29 13:00:16 92.9280
0303 119.6516 20.6175 2017-12-29 15:00:17 92.9024
0303 119.6187 20.5875 2017-12-29 16:00:11 92.9280
0303 119.5030 20.5130 2017-12-29 19:00:07 92.8768
0303 119.4632 20.4927 2017-12-29 20:00:42 92.8768
0303 119.4632 20.4927 2017-12-29 20:00:42 92.8768
0303 119.4189 20.4757 2017-12-29 21:00:12 92.8768
0303 119.3146 20.4593 2017-12-29 23:01:04 92.8512
0303 119.3146 20.4593 2017-12-29 23:01:04 92.8512
0303 119.1779 20.4655 2017-12-30 02:00:27 92.8512
0303 259.2929 259.2929 2017-12-30 08:02:04 92.8257
0303 119.0135 20.4653 2017-12-30 09:00:19 92.8513
0303 119.0001 20.4586 2017-12-30 10:00:05 92.8769
0303 118.9662 20.4317 2017-12-30 12:00:59 92.8769
0303 259.2929 259.2929 2017-12-30 17:02:04 92.8769
0303 259.2929 259.2929 2017-12-30 20:02:04 92.8513
0303 118.6863 20.2704 2017-12-30 22:00:39 92.8257
0303 259.2929 259.2929 2017-12-31 08:02:04 92.8001
0303 259.2929 259.2929 2017-12-31 14:02:04 92.8513
0303 118.3892 20.0548 2017-12-31 17:00:27 92.8257
0303 118.3892 20.0548 2017-12-31 17:00:27 92.8257
0303 118.3761 20.0350 2017-12-31 19:01:13 92.8257
0303 118.0462 19.9541 2018-01-02 03:01:29 92.7489
0303 120.3410 36.1210 2017-11-07 18:00:13 92.1344
0303 120.3409 36.1210 2017-11-07 19:00:07 92.1344
0303 120.3401 36.1216 2017-11-07 20:00:04 92.1344
0303 120.3408 36.1211 2017-11-07 21:00:04 92.1088
0303 120.3410 36.1206 2017-11-07 22:00:04 92.0832
0303 120.3409 36.1212 2017-11-07 23:00:13 92.0576
0303 120.3409 36.1210 2017-11-08 01:00:08 91.9808
0303 120.3410 36.1209 2017-11-08 02:00:08 91.9296
0303 120.3409 36.1211 2017-11-08 03:00:05 91.9040
0303 120.3410 36.1211 2017-11-08 04:00:05 91.8784
0303 120.3409 36.1210 2017-11-08 05:00:05 91.8528
0303 120.3412 36.1209 2017-11-11 09:26:55 92.3648
0303 120.3412 36.1210 2017-11-11 09:47:11 92.0064
0303 120.3408 36.1217 2017-11-11 10:02:17 92.3648
0303 120.3412 36.1210 2017-11-11 10:14:50 92.4928
0303 120.3413 36.1212 2017-11-11 11:27:33 92.4928
0303 120.3413 36.1209 2017-11-11 12:00:06 92.4160
0303 120.3413 36.1210 2017-11-11 13:00:06 92.4672
0303 120.3412 36.1213 2017-11-11 14:00:07 92.4672
0303 120.3406 36.1209 2017-11-11 15:00:19 92.5696
0303 120.3413 36.1210 2017-11-11 16:00:08 92.5696
0303 119.7888 20.7899 2017-12-29 09:21:27 92.9280
0303 119.7745 20.7740 2017-12-29 10:00:27 92.9024
