id longitude latitude date time sst
0301 120.3418 36.0552 2017-11-07 08:59:27 91.8016
0301 120.3417 36.0551 2017-11-07 10:00:09 92.0576
0301 120.3418 36.0551 2017-11-07 11:00:06 92.1344
0301 120.3416 36.0551 2017-11-07 12:00:06 92.1856
0301 120.3410 36.1210 2017-11-07 18:00:10 92.3392
0301 120.3409 36.1210 2017-11-07 19:00:10 92.3392
0301 120.3414 36.1209 2017-11-07 20:00:04 92.3392
0301 120.3406 36.1208 2017-11-07 21:00:06 92.3136
0301 120.3410 36.1210 2017-11-07 22:00:05 92.2624
0301 120.3410 36.1209 2017-11-07 23:00:09 92.2624
0301 120.3409 36.1210 2017-11-08 00:00:06 92.2112
0301 120.3410 36.1209 2017-11-08 01:00:06 92.1856
0301 120.3410 36.1209 2017-11-08 02:00:07 92.1344
0301 120.3409 36.1211 2017-11-08 03:00:07 92.0832
0301 120.3410 36.1209 2017-11-08 04:00:07 92.0832
0301 120.3410 36.1215 2017-11-08 05:00:04 92.0576
0301 120.3404 36.1213 2017-11-08 06:00:05 92.0320
0301 120.3408 36.1212 2017-11-08 07:00:06 92.0320
0301 120.3409 36.1210 2017-11-08 08:00:08 92.1344
0301 120.3408 36.1210 2017-11-08 09:00:04 92.3136
0301 120.3410 36.1210 2017-11-08 10:00:04 92.4672
0301 120.3409 36.1210 2017-11-08 11:00:10 92.6208
0301 120.3407 36.1209 2017-11-08 12:00:04 92.6976
0301 120.3409 36.1210 2017-11-08 13:00:04 92.7232
0301 120.3409 36.1213 2017-11-08 14:00:05 92.7488
0301 120.3407 36.1211 2017-11-08 15:00:04 92.7232
0301 120.3409 36.1210 2017-11-08 16:00:05 92.6720
0301 120.3410 36.1212 2017-11-08 17:00:06 92.5696
0301 120.3413 36.1209 2017-11-08 18:00:12 92.4672
0301 120.3414 36.1210 2017-11-08 19:00:20 92.4672
0301 120.3414 36.1209 2017-11-09 11:42:00 92.4672
0301 120.3412 36.1209 2017-11-09 12:00:13 92.3136
0301 120.3414 36.1210 2017-11-09 13:00:08 92.4160
0301 120.3414 36.1208 2017-11-09 14:00:14 92.4416
0301 120.3410 36.1209 2017-11-09 16:00:09 92.4160
0301 120.3409 36.1209 2017-11-09 17:00:09 92.4928
0301 120.3411 36.1209 2017-11-09 18:00:10 92.4928
0301 120.3412 36.1210 2017-11-11 09:03:37 92.2624
0301 119.7494 20.8660 2017-12-29 11:58:49 92.5952
0301 119.6702 20.7695 2017-12-29 15:00:09 92.5696
0301 119.6344 20.7377 2017-12-29 16:00:10 92.5696
0301 119.5930 20.7066 2017-12-29 17:00:10 92.5696
0301 119.5033 20.6555 2017-12-29 19:01:20 92.5696
0301 119.5033 20.6555 2017-12-29 19:01:20 92.5696
0301 118.8822 20.6574 2017-12-30 12:00:28 92.6464
0301 118.6693 21.8758 2018-01-03 10:01:17 92.5696
0301 118.6320 21.8362 2018-01-03 11:00:24 92.5952
0301 118.6949 21.9256 2018-01-03 13:00:21 92.6208
0301 118.7135 21.9478 2018-01-03 14:00:17 92.6208
0301 118.8169 21.9883 2018-01-03 19:00:19 92.5696
0301 118.8169 21.9883 2018-01-03 19:00:19 92.5696
0301 118.8320 21.9903 2018-01-03 20:00:16 92.5696
0301 118.8498 21.9948 2018-01-03 21:01:09 92.5696
0301 118.8717 21.9999 2018-01-03 22:00:21 92.5440
0301 118.9500 22.0219 2018-01-04 01:00:18 92.5696
0301 118.9918 22.0370 2018-01-04 04:00:12 92.5696
0301 119.0426 22.0169 2018-01-04 07:00:16 92.5696
0301 119.0576 22.0164 2018-01-04 08:00:24 92.5696
0301 119.0908 22.0276 2018-01-04 10:00:19 92.5696
0301 119.0908 22.0276 2018-01-04 10:00:19 92.5696
0301 119.1161 22.0723 2018-01-04 12:00:34 92.5696
0301 119.1333 22.0861 2018-01-04 13:00:20 92.5696
0301 119.1515 22.0953 2018-01-04 14:00:09 92.5696
0301 119.1942 22.0893 2018-01-04 16:00:19 92.5696
0301 119.2166 22.0829 2018-01-04 17:00:10 92.5696
0301 119.2429 22.0773 2018-01-04 18:01:23 92.5696
0301 119.2429 22.0773 2018-01-04 18:01:23 92.5696
0301 119.3311 22.0387 2018-01-04 22:00:22 92.5440
0301 119.3450 22.0330 2018-01-04 23:00:12 92.5696
0301 119.3834 22.0225 2018-01-05 02:00:17 92.5696
0301 119.4039 22.0208 2018-01-05 03:00:19 92.5696
0301 119.4249 22.0177 2018-01-05 04:00:13 92.5696
0301 119.5079 21.9978 2018-01-05 07:00:22 92.5440
0301 119.5519 21.9919 2018-01-05 09:01:32 92.5440
0301 119.5692 21.9939 2018-01-05 10:00:10 92.5440
0301 119.6061 22.0029 2018-01-05 12:00:27 92.5696
0301 119.6310 22.0036 2018-01-05 13:00:53 92.5696
0301 119.7310 21.9900 2018-01-05 16:00:11 92.5696
0301 119.7638 21.9878 2018-01-05 17:00:08 92.5696
0301 119.7982 21.9868 2018-01-05 18:00:24 92.5696
0301 119.8341 21.9845 2018-01-05 19:00:06 92.5440
0301 119.9337 21.9753 2018-01-05 22:00:50 92.5440
0301 119.9645 21.9670 2018-01-05 23:00:08 92.5696
0301 119.9950 21.9593 2018-01-06 00:00:26 92.5696
0301 120.0208 21.9532 2018-01-06 01:00:10 92.5696
0301 120.0744 21.9382 2018-01-06 03:00:28 92.5440
0301 120.0946 21.9381 2018-01-06 04:00:25 92.5696
0301 120.1296 21.9584 2018-01-06 06:00:21 92.5440
0301 120.1497 21.9753 2018-01-06 07:00:11 92.5696
0301 120.2314 22.0285 2018-01-06 10:00:07 92.5696
0301 120.2653 22.0386 2018-01-06 11:00:07 92.5952
0301 120.3311 22.0446 2018-01-06 13:00:17 92.5952
0301 120.3629 22.0409 2018-01-06 14:00:49 92.5952
0301 120.3891 22.0367 2018-01-06 15:00:21 92.5696
0301 120.4115 22.0331 2018-01-06 16:00:09 92.5696
0301 120.4303 22.0310 2018-01-06 17:00:10 92.5696
0301 120.4470 22.0325 2018-01-06 18:00:10 92.5696
0301 120.4606 22.0363 2018-01-06 19:00:16 92.5696
0301 120.4703 22.0421 2018-01-06 20:00:30 92.5696
0301 120.4773 22.0494 2018-01-06 21:00:05 92.5440
0301 120.4943 22.0540 2018-01-06 23:00:18 92.5696
0301 120.5013 22.0498 2018-01-07 00:00:18 92.5440
0301 120.5120 22.0436 2018-01-07 01:00:19 92.5696
0301 120.5264 22.0343 2018-01-07 02:00:19 92.5696
0301 120.5449 22.0217 2018-01-07 03:00:20 92.5696
0301 120.6075 21.9616 2018-01-07 06:00:09 92.5440
