id longitude latitude date time sst
0302 120.3408 36.1207 2017-11-07 18:00:05 92.1856
0302 120.3408 36.1211 2017-11-07 19:00:14 92.1856
0302 120.3410 36.1210 2017-11-07 20:00:04 92.1600
0302 120.3410 36.1209 2017-11-07 21:00:09 92.1344
0302 120.3407 36.1210 2017-11-07 22:00:06 92.1344
0302 120.3409 36.1210 2017-11-08 00:00:07 92.0832
0302 120.3410 36.1210 2017-11-08 01:00:07 92.0320
0302 120.3409 36.1210 2017-11-08 02:00:05 91.9808
0302 120.3406 36.1208 2017-11-08 03:00:04 91.9296
0302 120.3409 36.1210 2017-11-08 04:00:04 91.9296
0302 120.3404 36.1212 2017-11-08 05:00:05 91.8784
0302 120.3409 36.1210 2017-11-08 06:00:04 91.9040
0302 120.3409 36.1213 2017-11-08 07:00:06 91.8784
0302 120.3410 36.1210 2017-11-08 09:00:04 92.0576
0302 120.3405 36.1209 2017-11-08 10:00:04 92.2112
0302 120.3410 36.1210 2017-11-08 13:00:05 92.5696
0302 120.3412 36.1206 2017-11-08 14:00:05 92.6208
0302 120.3408 36.1208 2017-11-08 15:00:06 92.6208
0302 120.3410 36.1209 2017-11-08 16:00:06 92.5696
0302 120.3408 36.1210 2017-11-08 17:00:04 92.4672
0302 120.3411 36.1211 2017-11-08 19:00:10 92.3136
0302 120.3410 36.1210 2017-11-09 12:00:10 92.3136
0302 120.3410 36.1209 2017-11-09 13:00:04 92.4928
0302 120.3413 36.1207 2017-11-09 14:00:05 92.5952
0302 120.3410 36.1209 2017-11-09 15:00:04 92.5952
0302 120.3410 36.1210 2017-11-09 16:00:05 92.5440
0302 120.3411 36.1209 2017-11-09 17:00:07 92.4672
0302 120.3409 36.1211 2017-11-09 18:00:39 92.4416
0302 120.3412 36.1210 2017-11-11 09:03:08 92.1344
0302 119.7471 20.7320 2017-12-29 10:50:32 92.3648
0302 119.7252 20.6979 2017-12-29 12:00:32 92.4160
0302 119.7031 20.6666 2017-12-29 13:00:27 92.4160
0302 119.6760 20.6334 2017-12-29 14:00:27 92.4416
0302 119.5072 20.5010 2017-12-29 19:00:34 92.4160
0302 119.4704 20.4814 2017-12-29 20:00:05 92.4160
0302 259.2929 259.2929 2017-12-30 01:02:03 92.4160
0302 259.2929 259.2929 2017-12-30 01:02:03 92.4160
0302 259.2929 259.2929 2017-12-30 04:02:04 92.4160
0302 259.2929 259.2929 2017-12-30 12:02:04 92.4928
0302 259.2929 259.2929 2017-12-30 16:02:03 92.5184
0302 118.6953 20.2745 2017-12-31 00:00:19 92.4416
0302 118.6806 20.2627 2017-12-31 01:00:39 92.4672
0302 118.6661 20.2507 2017-12-31 02:01:21 92.4416
0302 118.6504 20.2367 2017-12-31 03:01:22 92.4416
0302 259.2929 259.2929 2017-12-31 14:02:04 92.4928
0302 259.2929 259.2929 2017-12-31 16:02:03 92.4928
0302 259.2929 259.2929 2018-01-01 05:02:04 92.4160
0302 259.2929 259.2929 2018-01-01 07:02:04 92.4160
0302 259.2929 259.2929 2018-01-01 09:02:03 92.4160
0302 259.2929 259.2929 2018-01-01 11:02:03 92.4416
0302 259.2929 259.2929 2018-01-01 22:02:04 92.4160
0302 259.2929 259.2929 2018-01-02 11:02:04 92.4160
0302 259.2929 259.2929 2018-01-03 14:02:04 92.4672
0302 259.2929 259.2929 2018-01-03 14:02:04 92.4672
0302 259.2929 259.2929 2018-01-04 07:02:04 92.3904
0302 117.3254 20.4221 2018-01-04 20:00:23 92.4160
0302 117.3254 20.4221 2018-01-04 20:00:23 92.4160
0302 117.3314 20.4750 2018-01-05 00:00:10 92.4160
0302 117.3446 20.4834 2018-01-05 01:00:20 92.4160
0302 117.3612 20.4895 2018-01-05 02:00:23 92.4160
0302 259.2929 259.2929 2018-01-05 06:02:03 92.4160
0302 117.4702 20.4720 2018-01-05 08:00:12 92.4160
0302 117.4788 20.4588 2018-01-05 09:00:07 92.4160
0302 117.4770 20.4446 2018-01-05 10:00:21 92.4160
